Trial values;Aciertos;Fallos;Recompensa minima;Recompensa maxima;Puntuación maxima;Tiempo de respuesta min;Tiempo de respuesta maximo;Tiempo total de la prueba;Distancia al jugador de los objetos.;Numero de piezas;Ratio de aparición de los objetos en el juego.;Ratio de recompensa de los objetos.;Tamaño de los objetos.
5178;16;9;0.001;0.175467022;-0.167467022;121.8;386.4997897;10343.72657;0.319109933;24.90613732;0.7;0.408800355;0.514795597
5179;28;22;0.011776311;0.235109645;-1.716008798;172.8;1017.426368;37993.75456;0.649284017;49.71440759;0.9;0.468442978;0.551318069
5180;9;25;0.012092963;0.252092963;-5.113487409;79.5;447.3260396;43356.57443;0.205831625;34.02250246;0.1;0.435426296;0.486825789
5181;16;12;0.242388103;0.465721436;0.076219078;124.2;302.448496;10967.65798;0.387568079;28.42465224;0.6;0.699054769;0.569960363
5182;29;2;0.172218594;0.388885261;7.358235369;192;1116.836754;26503.46897;0.418695662;31.42366046;1;0.572218594;0.691876276
5183;9;22;0.09248427;0.315817603;-5.110628844;45.9;247.85096;15232.37299;0.483500501;31.41807984;0.3;0.549150937;0.566079428
5184;5;20;0.375473014;0.598806348;-9.540428547;67.2;467.6075432;13159.98127;0.699684828;24.96572906;0.4;0.832139681;0.592211778
5185;10;23;0.135367719;0.308701053;-4.879780351;91.5;158.8894849;37405.68512;0.171874316;33.23577177;0.1;0.475367719;0.502589242
5186;11;11;0.001;0.206430124;-1.129865684;168;798.6252679;14175.85538;0.624925578;22.14614154;0.8;0.439763458;0.509103865
5187;8;19;0.043113723;0.266447056;-3.824250951;70.8;411.8355362;13489.15291;0.407953374;26.64343054;0.4;0.49978039;0.452185293
5188;2;24;0.076181636;0.29951497;-6.812662668;73.5;631.6960946;35777.00349;0.561551979;26.47725523;0.1;0.532848303;0.565094329
5189;18;14;0.044534292;0.261200959;-0.905196166;123.9;611.2708996;17326.14251;0.542253867;32.04833516;0.7;0.444534292;0.644285268
5190;12;8;0.001;0.174354301;-0.342708602;156;995.5002846;14663.84672;0.685191034;19.83193446;1;0.407687634;0.536135449
5191;9;5;0.001;0.091038999;-0.041019499;129.6;674.04405;7901.521846;0.205744852;13.77467152;0.8;0.274372332;0.358860759
5192;7;17;0.112037724;0.36870439;-4.585377237;139.2;790.3429052;14639.55526;0.753843734;23.71208285;0.8;0.635371057;0.366782752
5193;18;12;0.001760586;0.218427253;-0.639436482;106.2;403.6922859;13301.14069;0.446393554;30.47387257;0.6;0.401760586;0.655058634
5194;23;8;0.292345758;0.515679091;5.166853037;151.2;839.9303538;20567.70798;0.352844399;30.59070953;0.9;0.749012425;0.48759568
5195;10;21;0.253665092;0.403665092;-5.190316017;87;192.4289942;35821.01372;0.396963774;31.40157806;0.1;0.570331759;0.72410715
5196;8;21;0.072987636;0.296320969;-4.745505937;92.4;846.9194045;18514.80268;0.559708708;29.23978339;0.7;0.529654303;0.249395959
5197;0;39;0.001;0.123939456;-4.833638779;109.8;509.1173253;18563.3826;0.823154041;38.96696856;0.6;0.390606123;0.23806843
5198;0;30;0.001;0.201333229;-6.039996862;90;504.7669924;38447.32046;0.643844481;29.52581557;0.1;0.434666562;0.438719743
5199;18;8;0.118841568;0.342174902;1.411749017;183.6;546.3987075;12992.59802;0.39794137;25.66401954;0.9;0.575508235;0.502801673
5200;2;32;0.083391641;0.306724974;-9.425082549;93;572.4751374;45281.93103;0.464354886;33.85828491;0.1;0.540058307;0.446656613
5201;11;7;0.001;0.117016859;-0.170025288;132.3;687.1778734;10058.56901;0.427695842;17.93768467;0.9;0.350350192;0.418729974
5202;11;7;0.02439978;0.241066447;-0.22740088;111.6;405.4153494;7961.364259;0.345812592;17.79366005;0.6;0.42439978;0.643992123
5203;4;11;0.153669236;0.377002569;-3.085684651;30;433.5423653;11335.64742;0.444270883;15.32661701;0.2;0.610335903;0.58032196
5204;22;14;0.028500617;0.245167284;-0.421995061;141.6;789.7497497;22879.17341;0.56421101;35.90580881;0.8;0.428500617;0.615934432
5205;21;9;0.187631676;0.370965009;2.526580112;153.9;987.8154137;22534.46325;0.770308843;30.43169174;0.9;0.570965009;0.844185582
5206;0;29;0.001;0.100434502;-2.912600569;51.3;299.8032299;14706.37014;0.96743736;28.84611991;0.3;0.367101169;0.593155388
5207;0;44;0.001;0.169615579;-7.463085458;99;279.0034656;52632.07163;0.675881516;44.31599539;0.1;0.402948912;0.495019857
5208;17;19;0.271216105;0.444549438;-2.36243221;63;244.63647;18015.13573;0.128486163;36.43575531;0.3;0.611216105;0.477701859
5209;12;18;0.335594041;0.575594041;-4.893564244;75.6;238.6648767;12369.05413;0.270319403;29.82337466;0.4;0.758927374;0.45248677
5210;17;16;0.210748663;0.434081997;-1.464251337;121.8;858.7671643;22364.28212;0.419880968;33.05679078;0.7;0.66741533;0.440721652
5211;4;34;0.001;0.053496186;-1.709877966;75.6;371.8646321;18236.06401;0.794513225;38.40489475;0.4;0.320162853;0.53136695
5212;20;12;0.001598238;0.224931571;-0.433880764;145.8;1011.265759;24137.79617;0.522192007;32.46191659;0.9;0.458264904;0.47450797
5213;25;23;0.211388129;0.434721462;-1.922223742;99;454.1303862;22298.97238;0.390846686;48.22686391;0.6;0.668054796;0.524760166
5214;24;19;0.214753663;0.438086996;-0.489565018;115.2;637.2301915;24791.78836;0.406126945;43.12013203;0.6;0.67142033;0.595794054
5215;17;10;0.001;0.138538526;-0.199307789;115.5;501.0197634;12870.51559;0.363499496;26.78511;0.7;0.371871859;0.554519498
5216;8;20;0.001;0.001;-0.012;132.3;662.5693746;14730.76681;0.850778977;28.12721568;0.9;0.142394664;0.348595903
5217;18;15;0.063896675;0.287230009;-1.148309974;127.2;860.430071;21987.74158;0.487333576;33.25246197;0.8;0.520563342;0.427097388
5218;9;21;0.175451851;0.392118518;-5.68042221;81;574.4487703;40628.09048;0.37088108;30.27767906;0.1;0.575451851;0.674929118
5219;11;13;0.174578553;0.397911886;-2.024157106;142.8;557.0137586;12281.44987;0.600802695;23.74876594;0.7;0.63124522;0.536842766
5220;39;13;0.112790644;0.336123978;4.384223423;175.5;650.9716964;29213.19992;0.318524379;51.74312663;0.9;0.569457311;0.471306424
5221;28;24;0.001;0.190371781;-1.889717805;123.9;769.7914493;32788.68741;0.516051436;52.25884755;0.7;0.423705114;0.558568526
5222;5;34;0.164829505;0.404829505;-12.34005564;39.6;603.9730831;32270.92816;0.248018283;38.75683972;0.2;0.588162838;0.226282293
5223;6;45;0.001;0.153689511;-6.451959446;122.4;609.3523862;27411.86225;0.656328655;50.54209265;0.6;0.387022844;0.216522647
5224;11;37;0.050283925;0.273617258;-8.342382054;84;572.5854346;25999.28143;0.513012871;48.07813012;0.5;0.506950592;0.341524239
5225;7;10;0.33089713;0.554230463;-2.444358056;175.5;409.3310196;7056.432339;0.654312744;17.47972377;0.9;0.787563796;0.332199122
5226;18;2;0.001;0.11721955;0.829536847;186;863.2247515;13848.5558;0.259886598;19.99952589;1;0.300552883;0.532596174
5227;6;28;0.001;0.008090416;-0.199260392;91.5;357.5930093;14610.42332;0.613833248;34.01861201;0.5;0.241423749;0.345940419
5228;3;46;0.103598966;0.3269323;-14.39308889;56.7;-7.260865429;17650.32309;0.611265969;49.41466384;0.3;0.560265633;0.400282765
5229;13;23;0.412460302;0.635793636;-7.809603024;104.4;288.9627358;13251.88331;0.581104356;35.63579774;0.6;0.869126969;0.477576804
5230;35;10;0.074274712;0.307608046;3.606867808;147;487.6979298;21967.35492;0.276560356;45.17343638;0.7;0.440941379;0.650391897
5231;10;27;0.068439829;0.291773163;-6.076810431;113.4;655.1090862;20951.64009;0.476833816;36.68271381;0.6;0.525106496;0.255506565
5232;10;27;0.148185168;0.371518501;-7.432481188;104.4;51.31058662;8973.767674;0.53429825;37.27010153;0.6;0.604851835;0.300195491
5233;10;36;0.192626454;0.415959788;-11.93162114;72;529.1873401;60054.84359;0.315908856;45.69205059;0.1;0.649293121;0.517172501
5234;5;25;0.038369661;0.261702995;-5.792393228;61.2;185.0537516;13887.24448;0.521651001;30.39398883;0.3;0.495036328;0.455610469
5235;3;16;0.001;0.222887504;-3.230368815;97.5;454.3251151;9206.958026;0.446237193;19.22717507;0.5;0.489554171;0.172416224
5236;0;22;0.007839084;0.231172417;-5.085793185;108;621.6215979;29588.31282;0.509321896;21.56247525;0.1;0.464505751;0.309155142
5237;24;31;0.130619673;0.353953007;-5.157671048;97.5;580.0291782;31013.5682;0.393172906;55.2546413;0.5;0.58728634;0.508717497
5238;7;20;0.003672724;0.227006057;-3.732745409;97.2;109.1373102;9577.687204;0.395870002;27.26283348;0.4;0.46033939;0.35947095
5239;13;10;0.07929187;0.302625203;-0.543791058;165.6;652.8319866;12959.15097;0.489124666;22.90456916;0.8;0.535958536;0.473975166
5240;10;30;0.159028214;0.382361548;-8.763897623;84;266.1941815;15167.30271;0.368033805;39.88838175;0.5;0.615694881;0.219144084
5241;38;6;0.055202243;0.278535576;4.669805099;153;1055.160776;34944.49402;0.324079004;43.70393269;1;0.511868909;0.528241675
5242;7;31;0.196398432;0.419731765;-10.85522903;59.4;259.5794898;18848.24136;0.590658729;37.89979199;0.3;0.653065098;0.56194138
5243;8;12;0.189137829;0.429137829;-2.676551317;76.8;428.0888325;10354.80371;0.280518175;19.9413862;0.4;0.612471162;0.438288024
5244;12;17;0.061878082;0.285211415;-2.766057075;138.6;571.0579799;15693.66705;0.428928076;29.0285962;0.6;0.518544748;0.394841684
5245;16;27;0.001;0.102320656;-1.936092458;88.2;615.5450122;23218.48;0.757757898;42.62299327;0.6;0.318987322;0.672548652
5246;26;5;0.001;0.067233753;0.550870028;141;755.2125747;18760.36105;0.380205335;30.56175272;1;0.300567087;0.561691763
5247;25;18;0.042632659;0.282632659;-1.021571387;132.3;674.7777463;25026.0045;0.263386925;43.007755;0.7;0.465965992;0.378728115
5248;9;29;0.051805985;0.275139318;-6.507786357;102.6;569.2608847;19543.19619;0.571920165;37.79409531;0.6;0.508472651;0.314929936
5249;3;43;0.001;0.001;-0.04;87;577.37125;24584.55645;0.691248095;45.66589238;0.5;0.223522758;0.270971159
5250;6;22;0.271283471;0.494616805;-8.583868874;31.2;487.0315908;21376.37599;0.324799595;27.57724004;0.2;0.727950138;0.44976639
5251;13;13;0.082340492;0.305673825;-1.451666667;140.4;833.0231333;16567.04257;0.627043829;25.90460323;0.9;0.539007159;0.410451053
5252;18;9;0.241796563;0.391796563;2.176169067;102.6;726.1913698;17057.10441;0.449199695;27.34608204;0.6;0.55846323;0.775788616
5253;19;13;0.348948931;0.565615597;1.335360251;129.6;880.6157012;21778.22549;0.623503555;31.63385582;0.8;0.748948931;0.674298514
5254;12;13;0.111188344;0.334521677;-1.674521677;113.4;652.0126349;13846.89527;0.528003469;24.7755087;0.7;0.567855011;0.518663987
5255;0;20;0.024983176;0.248316509;-4.966330178;59.4;299.3833328;10241.21153;0.658223384;19.96013461;0.3;0.481649842;0.355302533
5256;24;19;0.286092935;0.502759601;-0.086201993;111.6;626.4882178;24475.46483;0.453958773;43.17494095;0.6;0.686092935;0.630614621
5257;7;19;0.001;0.159380201;-2.466893113;31.2;518.5076301;20395.36802;0.277061342;25.66738931;0.2;0.342713534;0.437431359
5258;13;17;0.067653643;0.217653643;-1.845614572;108;580.8695997;16998.18469;0.595663811;29.83463797;0.5;0.38432031;0.700299397
5259;18;34;0.008970717;0.225637384;-5.560198143;43.2;161.3682248;22835.56589;0.442102146;51.86938061;0.3;0.408970717;0.636866053
5260;8;28;0.197722585;0.414389251;-9.154451695;67.5;395.4095705;44223.54869;0.47348994;35.59026685;0.1;0.597722585;0.679889863
5261;7;26;0.001;0.154188652;-3.465744674;94.5;631.8446417;45388.62068;0.497571687;32.96683253;0.1;0.337521986;0.688529179
5262;8;8;0.144488675;0.367822008;-0.893333333;118.8;637.1910478;9217.235379;0.407858734;16.1906157;0.6;0.601155342;0.528564171
5263;11;23;0.024624449;0.257957782;-4.378826719;91.5;530.4912002;44803.92778;0.281933912;33.67678947;0.1;0.391291115;0.623386191
5264;24;17;0.008182599;0.231515933;-1.059388471;139.2;766.6429425;25450.98679;0.398457262;41.32734117;0.8;0.464849266;0.408177519
5265;23;12;0.248312687;0.47164602;2.619772885;92.4;760.0941448;21769.96736;0.383376257;35.2657141;0.7;0.704979353;0.580944269
5266;2;40;0.28303037;0.506363703;-19.46515406;54;119.3357699;17749.02973;0.722850831;42.29413385;0.3;0.739697037;0.481823183
5267;18;18;0.216307314;0.439640648;-2.01;143.1;855.8901717;23470.60839;0.635295621;36.12417672;0.9;0.672973981;0.451991309
5268;18;6;0.052068446;0.268735112;1.274821347;111.3;474.6239911;11139.4032;0.322186202;23.7370443;0.7;0.452068446;0.654551808
5269;0;45;0.001;0.001;-0.045;85.2;215.8071535;18068.1656;0.808656128;45.18201858;0.4;0.252261866;0.359676093
5270;4;17;0.282270417;0.538937084;-7.519515419;120.6;580.8833178;11011.79733;0.798555065;20.64120499;0.6;0.80560375;0.479237082
5271;13;28;0.223867586;0.463867586;-8.518013788;88.5;655.8170475;56782.98574;0.20633619;40.66012107;0.1;0.647200919;0.546310055
5272;3;39;0.001;0.092233565;-3.457258681;109.5;602.2811295;57460.20027;0.440494357;42.34442863;0.1;0.325566898;0.441266144
5273;0;27;0.025227888;0.248561221;-6.711152978;73.5;565.2524561;35505.92;0.66305352;26.88276184;0.1;0.481894555;0.508373673
5274;3;37;0.09583773;0.34583773;-12.13348282;52.2;548.9618229;32210.63575;0.771697598;40.01788722;0.2;0.562504397;0.668397121
5275;17;6;0.200880984;0.440880984;2.809690821;207;726.2929481;13917.50545;0.260300169;22.57089027;1;0.624214317;0.314222563
5276;28;23;0.001;0.026890101;-0.228010912;144;526.3805656;24646.50135;0.44238632;51.3205196;0.8;0.260223435;0.402514384
5277;19;26;0.454020674;0.67068734;-6.753144716;60;397.8240054;22389.07081;0.426132393;45.3707947;0.4;0.854020674;0.616844052
5278;22;18;0.195069561;0.345069561;-0.269721754;81;484.6900066;20428.61024;0.4638288;40.46881296;0.5;0.511736228;0.712119334
5279;12;11;0.183833164;0.407166497;-0.932833503;93.6;645.754239;13104.16227;0.335827946;22.97710299;0.6;0.640499831;0.465357415
5280;28;5;0.459946388;0.609946388;11.92876692;159;792.2697121;21038.2914;0.598420495;33.48497153;1;0.776613055;0.776428532
5281;30;10;0.38166352;0.53166352;8.383270398;141;1091.505452;32038.54791;0.729361734;40.35543433;1;0.698330187;0.761822743
5282;10;23;0.04179444;0.265127773;-4.56332772;63.6;438.3299027;16956.06864;0.560004711;32.95045146;0.4;0.498461107;0.597412796
5283;4;19;0.001;0.201791371;-3.428453303;34.8;377.7845369;16241.07006;0.436916942;22.66363124;0.2;0.435124704;0.478244919
5284;45;13;0.001;0.164792907;1.588032619;180;948.3107306;42487.00081;0.396788059;58.49241765;1;0.398126241;0.468471178
5285;10;16;0.415102917;0.63843625;-4.94728417;64.8;398.9779688;12994.4701;0.31265574;26.32013617;0.4;0.871769584;0.429618266
5286;11;19;0.001;0.086979949;-1.16872931;78;357.1663664;14302.65382;0.414663075;29.73681829;0.4;0.320313282;0.517658042
5287;10;21;0.001;0.047635636;-0.757170178;97.5;437.1712855;14874.72586;0.638093588;31.05740912;0.5;0.280968969;0.573136282
5288;29;14;0.178643993;0.278643993;2.729659891;46.8;259.6400095;21667.72443;0.195048914;43.12673757;0.3;0.378643993;0.836325715
5289;14;24;0.001;0.181143372;-3.072437332;153.3;480.475009;17998.38044;0.649730304;38.43986298;0.7;0.414476706;0.477770222
5290;29;23;0.098066915;0.321400248;-1.309931844;115.2;651.1255706;28151.36742;0.586153777;51.60969908;0.8;0.554733582;0.578785527
5291;16;5;0.048503644;0.271836977;1.203540084;186;1184.551172;18308.64438;0.488045354;20.69554737;1;0.505170311;0.579094212
5292;19;11;0.031155034;0.247821701;-0.075759727;107.1;441.1892067;13255.22944;0.511693203;30.37422132;0.7;0.431155034;0.686371285
5293;20;28;0.050740599;0.217407266;-3.405924793;78;638.544724;66956.5431;0.248445052;48.43610791;0.1;0.334073932;0.726901627
5294;18;17;0.280603331;0.503936665;-1.506063335;168;905.907866;24667.45746;0.586724377;34.91981688;0.8;0.737269998;0.496882479
5295;5;31;0.13371084;0.357044173;-9.84148183;69.6;467.3500925;18894.05572;0.610296348;35.99104099;0.4;0.590377506;0.416556101
5296;8;35;0.044056283;0.267389617;-8.112852988;69.6;316.6577751;19337.87981;0.597086823;43.25647947;0.4;0.50072295;0.458089131
5297;14;7;0.114876329;0.354876329;0.804134301;167.4;856.0913296;14187.58942;0.264891683;21.17610572;0.9;0.538209662;0.276901397
5298;23;18;0.017926679;0.241260012;-1.362033271;146.4;787.3439836;25926.00274;0.37816269;40.879177;0.8;0.474593346;0.361000374
5299;23;15;0.323496593;0.563496593;1.74797274;108;505.5614784;19077.03772;0.21766355;38.4034823;0.6;0.746829926;0.458551364
5300;14;23;0.05382522;0.277158553;-4.057760314;88.5;259.5042237;13976.13488;0.459053296;36.50374677;0.5;0.510491887;0.49629122
5301;4;20;0.076828349;0.300161683;-5.249253592;61.2;363.8570738;13321.67501;0.559592661;24.24570477;0.3;0.533495016;0.50675565
5302;34;14;0.001;0.001;0.02;201;1107.542071;39683.33494;0.59309226;47.67221445;1;0.122570109;0.598429478
5303;1;25;0.125158784;0.348492118;-8.475477491;85.5;617.0388679;35410.18516;0.514086692;26.21501252;0.1;0.581825451;0.45540721
5304;0;39;0.057670873;0.281004206;-10.95916404;38.4;561.5681356;31012.7007;0.63961132;38.62664412;0.2;0.51433754;0.378592211
5305;23;14;0.001;0.056147602;-0.128869004;192;963.1941147;27088.59718;0.636111194;37.21122982;1;0.289480935;0.500638288
5306;35;18;0.134575902;0.351242568;2.179456993;180;1163.724757;44855.91109;0.7163183;52.58409229;1;0.534575902;0.649434383
5307;3;26;0.21997318;0.443306513;-10.5310498;73.2;379.7233927;13980.33828;0.54628892;29.23593124;0.4;0.676639846;0.290586467
5308;0;27;0.084308193;0.307641526;-8.306321207;36;608.3904207;22183.12484;0.66245781;26.96770832;0.2;0.54097486;0.451750873
5309;15;7;0.020024671;0.243358004;0.271864035;158.4;638.9943137;12241.92802;0.384297713;21.50620982;0.8;0.476691338;0.556204935
5310;23;27;0.129278299;0.352611632;-3.978779862;126;464.1977377;22748.43228;0.56119583;50.16249237;0.7;0.585944966;0.490434789
5311;14;17;0.027872258;0.251205592;-2.316950108;127.2;628.1467154;16354.86325;0.430386225;30.87497924;0.8;0.484538925;0.253759741
5312;16;6;0.160671222;0.377337888;2.040045549;119.7;327.990382;8432.471877;0.326583417;22.30939838;0.7;0.560671222;0.612206
5313;1;14;0.001;0.096709701;-1.305080961;45.9;265.133931;7502.676223;0.555289439;15.4344375;0.3;0.330043034;0.382214209
5314;10;22;0.081835543;0.305168876;-4.778693178;55.8;256.54099;15859.17111;0.384342309;31.9160671;0.3;0.538502209;0.52108137
5315;12;17;0.001;0.164824478;-1.80706926;111.6;666.2180791;16901.45321;0.71412024;29.14874368;0.6;0.348157812;0.673408537
5316;17;5;0.084526391;0.257859724;1.620983357;192;904.4378542;15613.0527;0.167764008;22.01505861;1;0.424526391;0.227548207
5317;8;20;0.001;0.151675156;-2.422802494;47.7;305.7574789;14545.76563;0.500353409;28.07515033;0.3;0.335008489;0.621669889
5318;11;21;0.154316715;0.377650048;-5.004833812;79.5;557.1545326;17233.90338;0.400032449;32.17190439;0.5;0.610983381;0.397921373
5319;14;40;0.001;0.132295228;-4.358742522;48.6;607.4782603;45534.12707;0.35078772;53.75199417;0.2;0.365628561;0.510674075
5320;14;23;0.131507288;0.348173955;-4.650232262;85.2;-13.83229133;10396.0579;0.531468655;37.2348072;0.4;0.531507288;0.665055383
5321;8;8;0.001;0.182088155;-0.724352622;90;592.018584;9039.774457;0.282031632;15.58803601;0.5;0.365421489;0.519221107
5322;9;23;0.001;0.162062164;-2.993650032;61.2;145.1486289;13941.53664;0.585121882;31.71916912;0.3;0.345395497;0.685651635
5323;0;23;0.001;0.223390752;-5.137987297;39;616.2473208;19065.51586;0.635564421;23.06034335;0.2;0.490057419;0.159771241
5324;0;37;0.09765199;0.320985323;-11.87645694;45.9;352.1407414;19637.26421;0.677001763;36.82053148;0.3;0.554318656;0.259624229
5325;20;15;0.272688676;0.496022009;0.246776712;177;738.1130838;20763.27096;0.57511462;35.23009288;1;0.729355342;0.364760328
5326;15;20;0.001;0.043342864;-0.534285804;43.2;99.1078318;14308.09038;0.516998976;35.23582843;0.3;0.210009531;0.794678182
5327;15;14;0.001;0.11962852;-0.770085383;186.3;771.02125;18105.54116;0.618484445;29.40980125;0.9;0.352961854;0.4172739
5328;4;37;0.197337617;0.420670951;-14.32880804;85.5;282.1795361;15862.2251;0.567520697;41.2177742;0.5;0.654004284;0.208129066
5329;0;39;0.029995697;0.286662364;-11.17983219;114;655.2954887;54277.69955;0.808795901;39.27643752;0.1;0.55332903;0.329706579
5330;7;13;0.009799883;0.233133216;-2.180465965;103.5;474.2898125;10156.42383;0.60858469;20.45154809;0.5;0.46646655;0.586373528
5331;22;8;0.397861478;0.547861478;6.020060694;183.6;1072.737494;24369.26135;0.691673069;29.52927754;0.9;0.714528145;0.847190564
5332;18;17;0.001;0.146756578;-1.165052621;146.4;700.8462614;20349.33539;0.58730551;35.25425384;0.8;0.380089911;0.51008269
5333;16;17;0.014491288;0.237824621;-2.024491288;126;550.1489162;17428.98322;0.344949255;33.15016964;0.6;0.471157954;0.435081886
5334;0;39;0.001;0.132845195;-5.180962621;60.3;178.0554466;17595.91596;0.735591241;38.84395424;0.3;0.366178529;0.367652014
5335;28;10;0.37736152;0.52736152;7.392507357;132;865.7397494;26110.79307;0.511105547;38.16358965;0.8;0.694028187;0.730432637
